s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,member,members_found
https://golemlab.eu/graph/13769796,315,Roommates pt. 2 (Yoongi/Reader),"What happened to Yoongi and you after the night you took care of him? The ""highly"" requested resolution to the Roommates oneshot. Enjoy! [Edited: March 11th 2018]",2018-02-23,3576,General Audiences,F/M,Completed,Alternate Universe - Roommates/Housemates | Fluff | Fluff and Angst | Min Yoongi | Suga Is Whipped | Min Yoongi | Suga Is a Sweetheart | Min Yoongi | Suga is Bad at Feelings | Platonic Relationships | Romance | Romantic Fluff | Roommates | Tooth-Rotting Fluff | platonic jhope/reader | seriously i can't emphasize how much attempted fluff there is | seriously it's disgusting | the unplanned sequel,Min Yoongi | Suga/Reader Series: Roommates [Yoongi/Reader] [2],yoongi,{'yoongi'}
https://golemlab.eu/graph/19889296,305,death wish,A reaper was never meant to fall in love with a marked soul; so why did it feel so right saving yours?,2019-07-21,12152,Explicit,F/M,Completed,Alternate Universe - Reaper | Alternate Universe - Soulmates | Angst | Creampie | Death is Discussed Obviously | Dirty Talk | Fluff | Masturbation | Oral Sex | Public Blow Jobs | Semi-Dark Themes | Shower Sex | Smut | Vaginal Sex | Wet Dream,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/40574352,304,Vows: aka 10 ways to win your husband's heart,"You're five years into your arranged marriage with Min Yoongi, and he's never once retaliated for anything you've done to him. One day you realise you've lost your appetite for provoking him, and you set about trying to win his heart instead.",2022-07-26,25520,Explicit,F/M,Completed,Arranged Marriage | Chaebol Kim Seokjin | Jin | Chaebol Min Yoongi | Suga | Explicit Language | Explicit Sexual Content,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/25919914,298,First and Last and Always,"You and Yoongi broke up two months ago. It was mutual, you’re positive, but there’s one teeny tiny issue… You never told your parents, and now they’ve invited you back home for Christmas. Both of you. You can’t say no, but you also can’t bear to go alone, so you do the only thing you can think of, plead with Yoongi to come with you and pretend like everything’s okay…",2020-08-15,17776,Explicit,F/M,Completed,Angst | Christmas/Holidays AU | Mutual Pining | Romance | Slow Burn | Smut | exes au,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/16754596,297,Interval,"The night before your wedding to a man you couldn’t find any more repugnant, you seek out the mercantile aid of an unscrupulous space pirate.",2018-11-26,895,Explicit,F/M,Completed,Aliens | Alternate Universe - Space | Consensual Sex | Crack | Double Penetration | Fluff | Gratuitous Cum | Gratuitous Smut | POV Second Person | Smut | Tentacle Sex,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You Series: Dig Deep [3]",yoongi,{'yoongi'}
https://golemlab.eu/graph/12861216,295,on holiday,"You exhaled immediately and dropped your forehead to your phone, trying to regain a semblance of your former self while trying to quiet the flurry of horror. Ten months. Why was he here? Ten months.",2015-12-17,2353,Teen And Up Audiences,F/M,Completed,Angst with a Happy Ending | Christmas Party | Friends to Lovers | Mistletoe,Min Yoongi | Suga/Reader Series: Annual Christmas Drabbles!!! [3],yoongi,{'yoongi'}
https://golemlab.eu/graph/14893686,291,Fully Absolved,"You'd gone to pray for forgiveness, but instead found Father Yoongi.",2018-06-10,4295,Explicit,F/M,Completed,Hitting | If you dont like dark stuff I suggest you stay away | Name-Calling | Priest Min Yoongi | Suga | Spanking | Stripping | Teacher-Student Relationship | the works,Min Yoongi | Suga/Reader Series: Bangtan Tales [1],yoongi,{'yoongi'}
https://golemlab.eu/graph/27524395,288,The Arrangement,"Desperately in need of money, you answered the questionable add. AKA-Arranged marriage AU featuring Y/N and Yoongi.",2020-11-12,117962,Teen And Up Audiences,F/M,In-Progress,,Min Yoongi | Suga/You,yoongi,{'yoongi'}
https://golemlab.eu/graph/5151371,288,Is This Awkward?,"You and Min Yoongi are one in the same. You know nearly everything about each other, can foresee the others actions and you are way too predictable with one another. You get along just fine with his friends, it's just him you have an issue with. But, you feel that you can be closer to him- you want to be. He accepts your unexpected proposal, but how will it affect your current relationship? Will it be affected at all?",2015-11-05,37480,Mature,F/M,In-Progress,Awkwardness | Bathroom Sex | Best Friends | Childishness | Eventual Smut | Friends With Benefits | Friendship | Holidays | House Party | Humor | Male-Female Friendship | Mild Smut | Party | Protect | Protectiveness | Shameless Smut | Smut | tags will update as I post,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/26117203,277,"Hey Siri, Play Agust D","It’s your dirty little secret to play while listening to your friend’s mix tape. You blast the music loud and feel the vibrations follow the beat. It’s a shame you don’t hear the sound of someone knocking on the door, or maybe it’s not such bad thing after all to get caught red handed.",2020-08-26,8974,Explicit,F/M,Completed,Anal Sex | Daddy Kink | Dirty Talk | Exhibitionism | Fingering | Foursome | Friends to Lovers | Group Sex | Hoseok’s hips | Idol!AU | Kissing | Language | Masturbation | NSFW | Namjoon has a low-key sir kink | Oral Sex | Sex Toys | Smut | Unsafe Sex | Use of Female Pronouns | Vaginal Sex | Voyeurism | f2l,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/10900293,275,Valentino,"Mr. Min has a busy schedule and never a good reason to celebrate February 14th. Mostly. (or, The Redemption Of A Large Pink Sweater.)",2017-05-14,10424,Teen And Up Audiences,F/M,Completed,Alternate Universe - Arranged Marriage | Awkward Romance | CEO Min Yoongi | Suga | First Dates | Valentine's Day,Min Yoongi | Suga/Reader Series: CEO!Yoongi [3],yoongi,{'yoongi'}
https://golemlab.eu/graph/15956864,272,Mommy's Kitten,"Yoongi has become sick of pretending to act like a daddy who fucks girls ruthlessly like his fans think he does. All he wants is a mommy who'll make him cry with pleasure. When his members learn the truth, they come up with an idea to arrange him a dominant woman who'll tear Yoongi up, bit by bit, so he can relax and accept him for the subby kitten that he is.",2018-09-10,12862,Explicit,F/M,Completed,Aftercare | BDSM | Blindfolds | Blow Jobs | Bottom Min Yoongi | Suga | Cock Rings | Consensual Sex | Cunnilingus | Deepthroating | Developing Relationship | Dildos | Dom/sub | Drunk Min Yoongi | Suga | Dry Orgasm | Edgeplay | Femdom | Hand Jobs | Handcuffs | Heartbreak | Masturbation | Milking | Mommy Kink | My First Fanfic | My First Smut | Nipple Clamps | Nipple Licking | Nipple Play | Nipple Torture | Nipples | Oral Sex | Orgasm Delay/Denial | Original Female Character(s) - Freeform | Overstimulation | Penis In Vagina Sex | Praise Kink | Restraints | Riding | Smut | Sounding | Sub Min Yoongi | Suga | Teasing | Tickling | Vaginal Sex | Whiny Min Yoongi | Suga,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/10900512,271,Pillow Talks We Didn't Have,"Once a month, you visited a therapist, because it was just a good thing to do. Everyone needed to be able to relax their mind and process things in a healthy way, lest bad things build up and eat you from the inside out. What you had not anticipated that March was your session revolving around your sex life.",2017-05-14,3512,Explicit,F/M,Completed,Accidental Voyeurism | Alternate Universe - Arranged Marriage | Angst and Porn | CEO Min Yoongi | Suga | Masturbation | Sexual Experimentation | Vibrators,Min Yoongi | Suga/Reader Series: CEO!Yoongi [6],yoongi,{'yoongi'}
https://golemlab.eu/graph/19080694,270,Witches' Brew,When Yoongi messes up a potion he ensures that it doesn't go to waste,2019-06-03,3997,Explicit,F/M,Completed,Alternate Universe - Roommates/Housemates | Aphrodisiacs | Choking | Cussing | Dirty Talk | Dom/sub Undertones | Multiple Orgasms | Oral Sex | Overstimulation | PWP | Spanking | Squirting | Unprotected Sex | Vaginal Fingering | Witch Min Yoongi | Suga | Witches | spitting,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/11080950,268,stressed,"Yoongi needs to rest, not work all the time!",2017-06-03,467,Not Rated,F/M,Completed,Age Play | CG/L | DDLG | Daddy Kink | Daddy Suga | Daddy Yoongi | Daddy!Suga | Daddy!Yoongi | Fluff | Little Reader | Little!Reader | Non-Sexual Age Play | Non-Sexual Kink | WHATS WITH MY SUMMARY | but then | cgl | dd/lg | happy yoongi | my ult bias bby right here | stressed yoongi,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/10225139,267,Cat Caught The Cream,The (mis)adventures of picking up one stray Min Yoongi and the things you do for love.,2017-03-11,1494,Mature,F/M,In-Progress,Bad Flirting | Catboy Yoongi | Domestic Fluff | Drabble Collection | Min Yoongi | Suga Is a Little Shit | complete shamelessness,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/10900473,267,Sleeping In,"He wakes up to you, and a phone call.",2017-05-14,515,Teen And Up Audiences,F/M,Completed,Alternate Universe - Arranged Marriage | CEO Min Yoongi | Suga | Domestic Fluff | Lazy Mornings | Non-Chronological | Secret Relationship | Sleeping Together,Min Yoongi | Suga/Reader Series: CEO!Yoongi [5],yoongi,{'yoongi'}
https://golemlab.eu/graph/8547124,266,Bultaoreune,Yoongi comes home after a long tour and cuts to the chase.,2016-11-13,7603,Explicit,F/M,Completed,Blow Jobs | Collars | Cunnilingus | Daddy Kink | Dom/sub Undertones | Fluff | Rough Sex | Sex | Smut,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/25515739,263,Little Monsters,Yoongi hated kids. How were you supposed to break the news to him that you were pregnant?,2020-07-26,9584,Explicit,F/M,Completed,Come play | Creampie | Daddy Kink | Dirty Talk | Established Relationship | Fluff | Impregnation Kink | Reader spends a chunk of this pretty anxious | Smut | Unplanned Pregnancy | Unprotected Sex | Yoongi and Reader are so unromantic that it’s actually romantic | Yoongi says some harsh things about kids but then has to eat his words,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/10900212,261,Home For The Holidays,"There was no contract, no business, no stuffy dinners and strict demands of family and responsibility to be had. Alone on Christmas, you could be you, with your messy bun and familiar pj’s and hot cocoa just like your grandma used to make it. Not Mrs. Min Yoongi.",2017-05-14,1186,General Audiences,F/M,Completed,Alternate Universe - Arranged Marriage | CEO Min Yoongi | Suga | Christmas | Christmas Morning,Min Yoongi | Suga/Reader Series: CEO!Yoongi [1],yoongi,{'yoongi'}
https://golemlab.eu/graph/4384814,259,Nobody,"""You thought that coming over here wearing what I like and apologizing was going to get me to forgive you?"" -Yoongi",2015-07-20,5036,Mature,F/M,Completed,Daddy Kink | Dominance | Explicit Sexual Content | Forgive Me | I Love You | I'm Sorry | Oral Sex | Punishment | Rough Kissing | Rough Sex | Sexual Content | Smut | Strip Tease | Tags Are Hard | lol,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You",yoongi,{'yoongi'}
https://golemlab.eu/graph/18231758,259,When the Power Goes Out,"When a storm causes the electricity to go out, it becomes to dark in the apartment to study, so you and Yoongi have to find another way to pass the time.",2019-03-25,7241,Not Rated,F/M,Completed,,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/10900347,259,Valentina,"""Don't say that."" + A make-up.",2017-05-14,1067,Teen And Up Audiences,F/M,Completed,Alcohol | Alternate Universe - Arranged Marriage | Angst with a Happy Ending | CEO Min Yoongi | Suga | First Dance | Valentine's Day,Min Yoongi | Suga/Reader Series: CEO!Yoongi [4],yoongi,{'yoongi'}
https://golemlab.eu/graph/12869814,257,cartography,"[ Kahr-TOG-ruh-fee ], n: the study or practice of making maps.",2017-11-30,1101,Teen And Up Audiences,F/M,Completed,Domestic Fluff | Established Relationship | Kissing | Non-Sexual Intimacy,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/12812484,255,sorry,Yoongi felt sorry. He doesn't even know why he did that.,2017-11-25,1629,Not Rated,F/M,Completed,Age Play | Age Play Caregiver Min Yoongi | Suga | Angst with a Happy Ending | Crying | DDLG | Daddy Yoongi | Daddy!Yoongi | Failed Attempt in Angst | Grumpy Min Yoongi | Suga | I'm Bad At Tagging | Little Reader | Little!Reader | Min Yoongi | Suga is Bad at Feelings | Non-Sexual Age Play | Pet Names | Producer Min Yoongi | Suga | Requested | Sad Min Yoongi | Suga | and shits | dd/lg | idk lol | yay,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/20870906,254,Talk,"you find out your best friend, yoongi, is really good at phone sex",2019-10-03,878,Explicit,F/M,In-Progress,???? - Freeform | Dirty Talk | Fingering | Non-Penetrative Sex | Phone Sex | Voyeurism,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/21109547,253,Aquiver,"Aquiver (adj.) [uh-kwiv-er] in a state of trepidation or vibrant agitation; trembling; quivering Yoongi can’t remember the last time he was able to successfully bring himself to the point of orgasm. Then Namjoon gives him a business card advertising ‘Healing Hands’, and that’s where he meets you; pretty and innocent looking, who gets paid to provide hand jobs for a living…",2019-10-20,86332,Explicit,F/M,Completed,Angst | Idol AU | Romance | Sex Work | Smut | Written in 2017 | heavy angst at times | repost from tumblr,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
https://golemlab.eu/graph/21996355,246,Safe (Yandere Yoongi x Reader),All Yoongi wants is for you to be safe.,2019-12-28,1496,Mature,F/M,Completed,Manipulation | Reader-Insert | Stockholm Syndrome | Toxic Relationship | kpopyandere | unhealthy relationship,"Min Yoongi | Suga/Reader, Yandere!Min Yoongi/Reader, Yandere!Suga/Reader, Yandere!Yoongi/Reader",yoongi,{'yoongi'}
https://golemlab.eu/graph/8529955,244,Tournée du Chat Noir,"Your hybrid boyfriend is mad at you for not giving him any milk, so he punishes you...or persuades you...Which one is it? part of cathybrid!BTS miniseries",2016-11-11,2057,Mature,F/M,Completed,Cat/Human Hybrids | Hybrid Yoongi | Hybrid!AU | Hybrids | cat hybrid | catboy,Min Yoongi | Suga/Reader,yoongi,{'yoongi'}
