s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,member,members_found
https://golemlab.eu/graph/25420291,35,Shadows of the Moon,"In this Y/N x Kim Seokjin centered fanfic set in 1st person with interchanging POVs: No longer able to take the abuse from your dangerously rich fiance Hoseok, you pack all you can carry and quickly leave your old life behind one rainy night; running away to Seoul. You have to hide, think of a plan to start a new life, but with no money or a place to stay, you find yourself calling up your old best friend Jimin who takes you in. Knowing your struggle he offers you an open interview at Kim Conglomerate where he works in partner with Kim Taehyung and their boss. When you meet Kim Seokjin, CEO of the company and owner of the famous Moon Lounge, you feel a sudden spark with him you can't explain. Becoming his secretary pulls you into a world of glamour and darkness, with people crashing into your life who you never wanted or expected to meet. One of those people is gangster Min Yoongi, King of an underground drug-ring and part-owner of Jimin's nightclub The Black Swan. Another is Jeon Jungkook, a young punk who got himself caught up in Yoongi's game, while Officer Kim Namjoon works to take them all down. In these shadows filled with riches, romance and deceit, will you and your heart survive?",2020-07-21,16633,Mature,F/M,In-Progress,Abusive Relationships | Alternate Universe - Gangsters | Angst and Hurt/Comfort | Angst and Romance | Bars and Pubs | Betrayal | Blood and Injury | Blood and Violence | Business Owner Kim Seokjin | Jin | Clubbing | Drama | Drug Dealing | Fluff | Gangsters | Guns | Implied/Referenced Abuse | Kim Seokjin | Jin-centric | Knives | Lies | Love | Love Triangles | Mild Smut | Money | Non-Graphic Smut | Passion | Police Officer Kim Namjoon | RM | Protectiveness | References to Drugs | Rich Jung Hoseok | J-Hope | Rich Kim Seokjin | Jin | Slow To Update,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You",seokjin,{'seokjin'}
https://golemlab.eu/graph/5304698,35,Home,Thanks for reading :D,2015-12-26,410,General Audiences,F/M,Completed,Drabble | Short | late night | sleepy,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/14808014,35,My Soft Psycho: He'll Treat You Right,"Y/N, Seokjin. Smartass, Psycho. What happens when these two correlate? Unpredictable things and a whirlwind of weird stuff. Both are broken in different ways, yet some are similar. But one thing they can agree on is the one phrase. ""Don't Leave Me."" . . . . . . If you want to read ahead, the rest of the chapters are on Wattpad. The story name is the same, but my username on Wattpad is oppaiscringe.",2018-05-31,4370,Teen And Up Audiences,F/M,In-Progress,Assassin J-Hope | Brother-Sister Relationships | Graphic Violence | Information Broker Yoongi | Psycho Jin | Psycho RM | Psycho Taehyung | Reader is Yoongi's sister | Regular Jungkook | Yandere RM | Yandere Taehyung | You Have Been Warned | add more tags later | scientist jimin | yandere jin,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/22321114,35,Ravenous,"Genre: Smut with Seokjin x Female Reader (Y/N) Warnings: Unprotected sex (please be safe folks), slightly public and driving, swearing, oral sex (female receiving) Summary: You held Jin in suspense all night after saying you had a naughty surprise for him. Reference: Confident by Justin Bieber All rights reserved ©Gotmetalkinginmysleep",2020-01-19,1567,Explicit,F/M,Completed,Oral Sex | Semi-Public Sex | Swearing | Vaginal Sex,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/25854043,34,Joke's on You,"You blame everything on Jungkook. Sure, the prank war started because Jin and you wanted to put the brat in his place, but it takes an unexpected turn neither of you expected.",2020-08-12,2927,Teen And Up Audiences,F/M,Completed,Fluff | Humor | Language | Prank War,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/35122909,34,"Love, Lust, and Life Mushrooms","Jin has had a very specific fantasy for a long time, and he’s decided that he wants to make it a reality. Will your relationship be strong enough for the strain this puts on it? Or will the two of you come out of it stronger than ever?",2021-11-14,7049,Explicit,F/M,Completed,Alternate Universe - Domestic | Apology Sex | Crack | Crack Treated Seriously | Established Relationship | Face-Fucking | Fluff | Mild Degradation | Oral Sex | Pet Names | Porn With Plot | Roleplay | Smut | Soft Dom Kim Seokjin | Jin | Squirting | Swearing | Unprotected Sex | Vaginal Sex | Vibrators | abundant use of semi-colons | bowser is just a friend | conversations about lying and withholding information | embarassing gifts in the work place | inappropriate use of a princess peach costume | jokes about kink-shaming | mario x peach fantasy | minor domestic disputes | no goombas were harmed in the making of this fic | one (1) vibrating mario mustache | seokjin refers to his dick as a mushroom at least twice | taking relationships to the next level | the barest hint of angst,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/16978839,34,Yandere Jin -1,None,2018-12-13,378,Mature,F/M,Completed,Obsession | Possessive Behavior | Yandere | Yandere BTS | Yandere series | bts - Freeform | bts fanfic | obsessed,Kim Seokjin | Jin/Reader Series: Yandere Jin [1],seokjin,{'seokjin'}
https://golemlab.eu/graph/16927749,34,Pretty,Because you love to be admired. And Seokjin loves to watch you.,2018-12-09,1422,Mature,F/M,Completed,Lingerie | No Plot/Plotless | No Sex | Praise Kink | Voyeurism,Kim Seokjin | Jin/Reader Series: BTS x Reader Scenarios [2],seokjin,{'seokjin'}
https://golemlab.eu/graph/26475370,33,Burnt Pork | Kim Seokjin x reader,You decide to take an trip to see Seokjin in South Korea to surprise him.,2020-09-15,2097,General Audiences,F/M,Completed,Fluff | surprising your boyfriend | traveling overseas,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/30222459,33,Solitary Host,"""I've been dying for someone to walk through that door and aren't I lucky it's a pretty thing like you to keep me entertained.""",2021-03-23,9914,Mature,F/M,Completed,Angst | Demon AU | Demon!Jin | Minor Character Death | Smut,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/16049645,33,Strings,"Warning: NSFW, NC-17+. Explicit Content.",2018-09-20,6296,Explicit,F/M,Completed,Friends With Benefits | Smut,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/29458071,33,Just one night,None,2021-02-15,2842,Explicit,F/M,Completed,Blow Jobs | One Night Stands | One Shot | Oral Sex | Rough Sex | Vaginal Fingering | Vaginal Sex,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/18791041,33,I'm Sorry I'm Late,"Anonymous asked “2,4,5,2″ 2.Fluff 4.Jin 5.Campus 2.Sorry",2019-05-11,1044,General Audiences,F/M,Completed,Fluff,Kim Seokjin | Jin/Reader Series: BTS Drabble Game [6],seokjin,{'seokjin'}
https://golemlab.eu/graph/12287076,33,Extraordinary,"You were anything but extraordinary... until he came along. Connecting drabbles featuring Jin/reader, not necessarily in order. Loosely inspired by Jin's scenes in the Love Yourself highlight reel. Mainly a ""What if?"" scenario in which Jin commits the ultimate k-pop idol taboo.",2017-10-07,432,General Audiences,F/M,In-Progress,Alternate Universe - Canon Divergence | Celebrity Crush | Dating | Domestic | Drabble | Drabble Collection | Falling In Love | Friends to Lovers | Friendship | Language Barrier | Meet-Cute | Online Friendship | Online Relationship | Reader-Insert | Slice of Life | This Is Why We Can't Have Nice Things | Why Did I Write This?,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/23499622,33,My Epiphany,"When a potion experiment goes wrong and turns you into a dog hybrid, Gryffindor Kim Seokjin takes you under his wing helping you adjust to your new self. ----- Prompt Credit: Ungnyeo's ""Hybrid Worldbuilding"". [ Completed ]",2020-04-05,18893,Teen And Up Audiences,F/M,Completed,Angst | Clingy | Eventual Romance | Fluff | Friends to Lovers | Harry Potter AU | Hybrid AU | Mild Language | Scent Marking | Slow Burn,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/10856454,33,A Change in Seasons,Because with the turn of a new season comes change.,2017-05-08,1919,Teen And Up Audiences,F/M,Completed,Angst | Fluff | photographer jin,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/16934691,33,Happy Birthday,None,2018-12-10,652,Explicit,F/M,Completed,Fluff | Smut,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You",seokjin,{'seokjin'}
https://golemlab.eu/graph/11309130,32,Girl Meets Evil,None,2017-06-26,5770,Explicit,F/M,Completed,Alternate Universe - Demons | Blood | Blow Jobs | King of hell Jin | Oral Sex | Porn With Plot | Vaginal Sex,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/15998030,32,and then it rained bullets;,prompt: the world’s best marksman prepares to kill the world’s luckiest man.,2018-09-15,2325,Explicit,F/M,Completed,Angst | DC AU - Freeform | Deadshot AU | Explicit Language | Fluff | Mafia AU | Non-Graphic Violence | Smut | bad words | honestly people get shot,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/21955666,32,"burgers, fries and some ice","saying i love you to someone for the first time should not be in a diner in the middle of nowhere, but things never go the way you want them to be",2019-12-25,6874,Mature,F/M,Completed,Christmas Eve | Established Relationship | Kim Seokjin | Jin is Whipped | Originally Posted on Tumblr | i love this one and it probably might be one of my best | snowy christmas fucks things up,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/12235929,32,Wrecking Hotels,"The agency is trying to keep Jin and I apart, but what power do they have when it’s just the two of us?",2017-10-01,2128,General Audiences,F/M,Completed,Dirty Talk | Fingering | Jin - Freeform | Male!Dom | Maledom | Oral | Sex | Smut | bts - Freeform | bts smut | soekjin | sub!fem | subfem,Kim Seokjin | Jin/Reader Series: Bangtan One-shots [4],seokjin,{'seokjin'}
https://golemlab.eu/graph/14139255,32,Hands off my Man!,"When your boyfriend Kim Seokjin decides on taking part in a charity bachelor auction the city holds each year, you have a word to say about that and definitely an auction to win. Cause no one else than you takes home your man! --- This series consists of seven stand-alone stories. Some of the stories are loosely connected. So if you choose to read all of them… here is the best order to do that RM was first . Suga is following after RM. Jin is followed by Jungkook who is followed by Jimin. V is followed by J-Hope But you can read all them as a standalone. Please note if you read them all, there will be slight repetitions within these three groups.",2018-03-29,3131,Teen And Up Audiences,F/M,Completed,Bachelor Auction | Baristas | Catfights | Chef!Jin,"Kim Seokjin | Jin/Reader Series: Going Once, Going Twice, Sold [3]",seokjin,{'seokjin'}
https://golemlab.eu/graph/11950974,32,Seokjin Oneshots,"Contains F/M as well as M/M. Most of these will be smut. Don't like, don't read.",2017-08-30,4163,Not Rated,F/M,Completed,Just smut | Sexual Tension | Smut | sorry I'm bad at tagging,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/15797838,32,Tongue Tied,"Curse tongues, why do they tend to get in the way of every word? And why did God feel the need to place a stutter atop your already useless tongue? Jin thinks it’s cute, why wouldn’t he really? The role of Supportive Best Friend is and always has been played perfectly by him. Then again, your stutter only grew in intensity when you spoke to those you didn’t know well, or your already shaky social skills teetered even closer to the edge of implosion. This curse laid upon you shines brightly like a neon sign when Jin suggests meeting his drop-dead gorgeous set of friends that you’ve only ever seen in pictures, and that alone had you choking on your overly zealous tongue and the endless supply of drool you hold.",2018-08-25,7253,Mature,F/M,Completed,Best Friend Jin | Flirtatious BTS | Reader with a stutter | Slight Kim Seokjin | Reader | first meeting with BTS | stutter,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/25682215,32,Baby Boy Jin,None,2020-08-03,1560,Explicit,F/M,Completed,Anal | Dom/sub | Pegging | femme dom,Kim Seokjin | Jin/Reader Series: Baby Boy Bangtan [1],seokjin,{'seokjin'}
https://golemlab.eu/graph/7945339,32,What Brings Me Joy,"What Brings Me Joy You, of course. Always you.",2016-09-03,1693,Not Rated,F/M,Completed,Cooking | Fluff | Shy | Sick Character | cuddeling,Kim Seokjin | Jin/Reader Series: You Are So Good To Me [1],seokjin,{'seokjin'}
https://golemlab.eu/graph/20273035,32,48. Break,Prompt: Married! Week 7 Day 6,2019-08-16,1697,Teen And Up Audiences,F/M,Completed,Married Life | one shots,Kim Seokjin | Jin/Reader Series: 50 Days of One Shots [48],seokjin,{'seokjin'}
https://golemlab.eu/graph/33307864,32,bass boosted,"you're curious to explore the theory about bassists having superior fingering techniques. lucky for you, there happens to be an incredibly attractive bass player to help you with your experiment.",2021-08-17,2090,Explicit,F/M,Completed,Choking | Creampie | Hair-pulling | Hand & Finger Kink | Impact Play | Multiple Orgasms | Name-Calling | Nipple Play | Plot What Plot/Porn Without Plot | Vaginal Fingering | Wall Sex,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You",seokjin,{'seokjin'}
https://golemlab.eu/graph/11225499,32,"Listen, Listen",It's one of those days where you really miss Seokjin and his warmth. Seokjin misses you just as much. Phone sex happens.,2017-06-17,925,Mature,F/M,Completed,Established Relationship | I Can't Believe I Wrote This | I Tried | Jin is also a tease | Jin likes being called oppa | Mutual Masturbation | NSFW | Phone Sex | Plot What Plot/Porn Without Plot | Praise Kink,Kim Seokjin | Jin/Reader,seokjin,{'seokjin'}
https://golemlab.eu/graph/38097832,32,Mafia Meet Cute Jin,"Working at a  dead end cafe  job shouldn't be your dream job but with the added bonus of learning how to make sweets and  letting you meet the handsome Jin its surly shaping up to be. Until the gifts stat coming at first you think they are from Jin, until the pictures show up. non-con elements present, not from Jin.",2022-04-01,11818,Not Rated,F/M,Completed,Guns | Harassment | Mafia AU | Protective Jin | Rape/Non-con Elements | Stalking | Violence,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You Series: Mafia Meet Cute [2]",seokjin,{'seokjin'}
https://golemlab.eu/graph/6381148,31,Thank You,"Type: Scenario Pairing: Seokjin, You Genre: Fluff Words: 1129",2016-03-28,1168,General Audiences,F/M,Completed,Brother | One Shot | Scenario | imagine | jin oppa,Kim Seokjin | Jin/Reader Series: Scenarios [17],seokjin,{'seokjin'}
https://golemlab.eu/graph/28253037,31,Stranger Ways,"You meet a handsome stranger at a party, and you just can't resist him.",2020-12-23,893,Mature,F/M,Completed,Drunken Shenanigans | Infidelity | Party | Reader-Insert | Smut | Stranger Sex | Strangers to Lovers | Surprise Ending | Wall Sex,Kim Seokjin | Jin/Reader Series: Blood Sweat & Tears (BTS x Reader Fics) [16],seokjin,{'seokjin'}
