s,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,kudos,member,keyword,relationship,tag_list,canonical_tags,noncanonical_tags,filtered_noncanonical_tags,bts_tags
https://golemlab.eu/graph/24526282,"It's Not Love Yet, But It Will Be","Falling in love was a beautiful thing, something that was precious and magical. It didn't always happen overnight, but sometimes it was slow, sweet, and that was sometimes needed more than instant infatuation. This is how you and Seokjin started to fall for each other. It wasn't love yet, but you know that is where it is headed and you wouldn't change it for anything in the world.",2020-06-03,3638,Explicit,F/M,Completed,26,seokjin,Domestic Fluff | Falling In Love | Fluff | Fluff and Humor | Grinding | Kissing | Tooth-Rotting Fluff | Vaginal Sex,Kim Seokjin | Jin/Reader,"['Domestic Fluff', 'Falling In Love', 'Fluff', 'Fluff and Humor', 'Grinding', 'Kissing', 'Tooth-Rotting Fluff', 'Vaginal Sex']","['Domestic Fluff', 'Falling In Love', 'Fluff', 'Fluff and Humor', 'Grinding', 'Kissing', 'Tooth-Rotting Fluff', 'Vaginal Sex']",[],[],[]
https://golemlab.eu/graph/23096350,Camera Time,You started with them on their journey to fame but separated along the way leaving a hole in your heart. As time marched on you reconnected again and again. Would time ever be on your side?,2020-03-10,11476,Mature,F/M,Completed,26,seokjin,No Smut | Romance,Kim Seokjin | Jin/Reader,"['No Smut', 'Romance']","['No Smut', 'Romance']",[],[],[]
https://golemlab.eu/graph/27871261,I've Got You Pegged,YN gifts her beloved birthday boy with a new toy for their collection.,2020-12-04,1424,Explicit,F/M,Completed,26,seokjin,Bad Puns | Cunnilingus | Established Relationship | Hand Jobs | Pegging | Sex Toys | Short One Shot,Kim Seokjin | Jin/Reader Series: Groove To My Vibe Series [2],"['Bad Puns', 'Cunnilingus', 'Established Relationship', 'Hand Jobs', 'Pegging', 'Sex Toys', 'Short One Shot']","['Bad Puns', 'Cunnilingus', 'Established Relationship', 'Hand Jobs', 'Pegging', 'Sex Toys', 'Short One Shot']",[],[],[]
https://golemlab.eu/graph/23386546,Research Paper,All content posted are for 18+ audiences only.,2020-03-30,1926,Explicit,F/M,Completed,26,seokjin,Alternate Universe | College | Infidelity | Professors | Teacher-Student Relationship | Vaginal Sex | married,Kim Seokjin | Jin/Reader,"['Alternate Universe', 'College', 'Infidelity', 'Professors', 'Teacher-Student Relationship', 'Vaginal Sex', 'married']","['Alternate Universe', 'College', 'Infidelity', 'Professors', 'Teacher-Student Relationship', 'Vaginal Sex']",['married'],[],[]
https://golemlab.eu/graph/25045495,Jin's Arrangement,"Jin fucks you, but make it historical.",2020-07-03,1661,Explicit,F/M,Completed,26,seokjin,,Kim Seokjin | Jin/Reader Series: The Arrangements BTS Historical [3],[],[],[],[],[]
https://golemlab.eu/graph/11313888,We All Snap,she loved him. he didn't. so she stopped. -trigger warning-,2017-06-27,442,Teen And Up Audiences,F/M,Completed,26,seokjin,Bullying | Depression | Emotional Manipulation | Insanity | Love | Unrequited Love | bullied by BTS,Kim Seokjin | Jin/Reader,"['Bullying', 'Depression', 'Emotional Manipulation', 'Insanity', 'Love', 'Unrequited Love', 'bullied by BTS']","['Bullying', 'Depression', 'Emotional Manipulation', 'Insanity', 'Love', 'Unrequited Love']",['bullied by BTS'],[],[]
https://golemlab.eu/graph/14564994,Sleep Talker Seokjin,"Your boyfriend, Kim Seokjin, has been away for 2 weeks due to a world tour in Japan. When he finally returns and some interesting information is revealed, you can’t help but tease him.",2018-05-07,2196,Mature,F/M,Completed,26,seokjin,Smut,Kim Seokjin | Jin/Reader,['Smut'],['Smut'],[],[],[]
https://golemlab.eu/graph/25431877,Officer Kim,,2020-07-21,1773,Mature,F/M,Completed,25,seokjin,Alley Blow Jobs | Alley Sex | No Plot/Plotless | Oral Sex | Semi-Public Sex | Sex | Smut,Kim Seokjin | Jin/Reader,"['Alley Blow Jobs', 'Alley Sex', 'No Plot/Plotless', 'Oral Sex', 'Semi-Public Sex', 'Sex', 'Smut']","['Alley Blow Jobs', 'Alley Sex', 'No Plot/Plotless', 'Oral Sex', 'Semi-Public Sex', 'Sex', 'Smut']",[],[],[]
https://golemlab.eu/graph/23320966,Cute,"YN is their tomboy best friend.  They're all hanging out watching anime.  When the topic of cute girls comes up, Jin asks why YN isn't cute.  YN just had to prove him wrong.",2020-03-26,541,General Audiences,F/M,Completed,25,seokjin,Anime | Cute | Cutesy | Drabble | Fluff | Mention of sex | Non Idol AU | Senpai | acting like a cute anime girl | jin is kinda dumb | tomboy reader,Kim Seokjin | Jin/Reader,"['Anime', 'Cute', 'Cutesy', 'Drabble', 'Fluff', 'Mention of sex', 'Non Idol AU', 'Senpai', 'acting like a cute anime girl', 'jin is kinda dumb', 'tomboy reader']","['Cute', 'Cutesy', 'Drabble', 'Fluff']","['Anime', 'Mention of sex', 'Non Idol AU', 'Senpai', 'acting like a cute anime girl', 'jin is kinda dumb', 'tomboy reader']","['Anime', 'Non Idol AU', 'Senpai']",[]
https://golemlab.eu/graph/18862660,Winter Wonderland,"“Someone looks happy,” teases Jeongguk the next morning, kissing your cheek as he slips onto the seat beside you. His hair is a golden blonde mess, and his robes are a close match. You’ve never seen him anything other than obsessively neat. “Very happy,” mimics Tae, copying his actions and grabbing a breakfast muffin from your plate. His hair is always a mess, but somehow, it looks messier today. He has bags hanging like bats under his eyes, but he doesn’t seem to mind them too much. “Did the two of you plan that?” You slide them both their drinks, black coffee, and hot cocoa respectively. “Changing the subject won’t work on us, love,” Taehyung scolds you. He’s leaning towards you with a rectangular grin, looking like a very satisfied cat. “How was last night?”",2019-05-17,1546,General Audiences,F/M,Completed,25,seokjin,Alternate Universe - Harry Potter Setting | Attempt at Humor | Fluff,Kim Seokjin | Jin/Reader Series: First Kisses and Magic Wands [1],"['Alternate Universe - Harry Potter Setting', 'Attempt at Humor', 'Fluff']","['Alternate Universe - Harry Potter Setting', 'Attempt at Humor', 'Fluff']",[],[],[]
https://golemlab.eu/graph/33766339,guided | a ksj drabble,it turns out that the barista you've had a crush on has a second job behind the lens of a camera.,2021-09-08,1263,Explicit,F/M,Completed,25,seokjin,Dirty Talk | Edging | Hand & Finger Kink | Hand Jobs | Mutual Masturbation | Name-Calling | Plot What Plot/Porn Without Plot | Sex Work | Vaginal Fingering | Video Cameras | guided masturbation,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You","['Dirty Talk', 'Edging', 'Hand & Finger Kink', 'Hand Jobs', 'Mutual Masturbation', 'Name-Calling', 'Plot What Plot/Porn Without Plot', 'Sex Work', 'Vaginal Fingering', 'Video Cameras', 'guided masturbation']","['Dirty Talk', 'Hand & Finger Kink', 'Hand Jobs', 'Mutual Masturbation', 'Name-Calling', 'Plot What Plot/Porn Without Plot', 'Sex Work', 'Vaginal Fingering', 'Video Cameras']","['Edging', 'guided masturbation']",['Edging'],[]
https://golemlab.eu/graph/40135905,All Things Considered,"One fateful evening, you drunkenly admit to your best friend, Kim Seokjin, that you are (for all intents and purposes) a virgin. And what's more, you ask him if he would be willing to take your virginity! You're embarrassed. You haven't heard from him in weeks. You're terrified that you've ruined the best friendship that you've ever had. So aren't you surprised when he calls you and says... Yes. He'll do it.",2022-07-07,3926,Explicit,F/M,In-Progress,25,seokjin,Angst and Fluff and Smut | Dom Kim Seokjin | Jin | Explicit Sexual Content | Family Drama | Female Reader | Friends to Lovers | Kim Seokjin | Jin-centric | Light Dom/sub | Loss of Virginity | Multiple Orgasms | Porn With Plot | Porn with Feelings | Reader-Insert | Smut | Sweet Kim Seokjin | Jin | Unrealistic Sex | Virginity Kink,"Kim Seokjin | Jin/Reader, Kim Seokjin | Jin/You","['Angst and Fluff and Smut', 'Dom Kim Seokjin', 'Jin', 'Explicit Sexual Content', 'Family Drama', 'Female Reader', 'Friends to Lovers', 'Kim Seokjin', 'Jin-centric', 'Light Dom/sub', 'Loss of Virginity', 'Multiple Orgasms', 'Porn With Plot', 'Porn with Feelings', 'Reader-Insert', 'Smut', 'Sweet Kim Seokjin', 'Jin', 'Unrealistic Sex', 'Virginity Kink']","['Angst and Fluff and Smut', 'Explicit Sexual Content', 'Family Drama', 'Friends to Lovers', 'Light Dom/sub', 'Loss of Virginity', 'Multiple Orgasms', 'Porn With Plot', 'Porn with Feelings', 'Reader-Insert', 'Smut', 'Unrealistic Sex', 'Virginity Kink']","['Dom Kim Seokjin', 'Jin', 'Female Reader', 'Kim Seokjin', 'Jin-centric', 'Sweet Kim Seokjin', 'Jin']","['Dom Kim Seokjin', 'Jin', 'Female Reader', 'Kim Seokjin', 'Sweet Kim Seokjin', 'Jin']",[]
https://golemlab.eu/graph/11001768,The Pink Umbrella,The umbrella was able to hold back rain. It was able to keep the memories that we found so precious. But it wasn't able to make you stay,2017-05-26,2996,General Audiences,F/M,Completed,25,seokjin,Alternate Universe - High School | Heartbreak | Jin before he was an idol | Romance | imagine,Kim Seokjin | Jin/Reader,"['Alternate Universe - High School', 'Heartbreak', 'Jin before he was an idol', 'Romance', 'imagine']","['Alternate Universe - High School', 'Heartbreak', 'Romance']","['Jin before he was an idol', 'imagine']",[],[]
https://golemlab.eu/graph/16843348,26th drabbles!,It’s Seokjin’s 26th birthday,2018-12-04,5806,General Audiences,F/M,Completed,25,seokjin,Birthday baby! | Cuddles | Drabble | Drabble Collection | Fluff | Sweet Kim Seokjin | Jin | boyfriend jin | daddy Jin | jin is a giant goof | oh ft ice skater Jin being a dweeb | seok is the biggest baby in bangtan and I want to nom,Kim Seokjin | Jin/Reader,"['Birthday baby!', 'Cuddles', 'Drabble', 'Drabble Collection', 'Fluff', 'Sweet Kim Seokjin', 'Jin', 'boyfriend jin', 'daddy Jin', 'jin is a giant goof', 'oh ft ice skater Jin being a dweeb', 'seok is the biggest baby in bangtan and I want to nom']","['Drabble', 'Drabble Collection', 'Fluff']","['Birthday baby!', 'Cuddles', 'Sweet Kim Seokjin', 'Jin', 'boyfriend jin', 'daddy Jin', 'jin is a giant goof', 'oh ft ice skater Jin being a dweeb', 'seok is the biggest baby in bangtan and I want to nom']","['Cuddles', 'Sweet Kim Seokjin', 'Jin']",[]
https://golemlab.eu/graph/16848151,The Universe in Our Hands,this is what happens when you try to combine soulmate au with crack happy jin day!,2018-12-04,7094,Teen And Up Audiences,F/M,Completed,25,seokjin,Crack | happy birthday jin!,Kim Seokjin | Jin/Reader Series: You are my lake [5],"['Crack', 'happy birthday jin!']",['Crack'],['happy birthday jin!'],[],[]
https://golemlab.eu/graph/20192785,Happier,Who was Seokjin to keep you from being happy?,2019-08-10,855,Teen And Up Audiences,F/M,Completed,25,seokjin,Age Difference | Angst | Angst and Hurt/Comfort | Based on an Ed Sheeran Song | Break Up | Gender-Neutral Pronouns | Lovers to exes - Freeform | Older Seokjin | Original Character(s) | Originally Posted on Tumblr | POV Second Person | Pining | Post-Break Up | Reader-Insert | Seokjin Still Has Feelings For Reader | gender neutral reader,Kim Seokjin | Jin/Reader,"['Age Difference', 'Angst', 'Angst and Hurt/Comfort', 'Based on an Ed Sheeran Song', 'Break Up', 'Gender-Neutral Pronouns', 'Lovers to exes - Freeform', 'Older Seokjin', 'Original Character(s)', 'Originally Posted on Tumblr', 'POV Second Person', 'Pining', 'Post-Break Up', 'Reader-Insert', 'Seokjin Still Has Feelings For Reader', 'gender neutral reader']","['Age Difference', 'Angst', 'Angst and Hurt/Comfort', 'Based on an Ed Sheeran Song', 'Break Up', 'Gender-Neutral Pronouns', 'Original Character(s)', 'Originally Posted on Tumblr', 'POV Second Person', 'Pining', 'Post-Break Up', 'Reader-Insert']","['Lovers to exes - Freeform', 'Older Seokjin', 'Seokjin Still Has Feelings For Reader', 'gender neutral reader']",['Older Seokjin'],[]
https://golemlab.eu/graph/33810940,RINGS - Boxer!Seokjin X Reader,"All Jin knew was the ropes of a boxing ring, the pain of broken limbs. He grew up in this life, making a name for himself, the path that his father had carved out for him. He knew nothing of a gentle touch and soft whispers and a sweet girl who had no business around the likes of him.",2021-09-11,17642,Mature,F/M,Completed,24,seokjin,Bartender Park Jimin (BTS) | Blow Jobs | Boxer Jeon Jungkook | Cross-Posted on Tumblr | Dirty Talk | Dry Humping | Kim Seokjin | Jin is So Done | Kim Seokjin | Jin is Whipped | Manager Kim Namjoon | RM | Oral Sex | PWP | Platonic Female/Male Relationships | Smut | Soft Kim Seokjin | Jin | Sweet Kim Seokjin | Jin | Unprotected Sex | jin smokes at some point | medic min yoongi,Kim Seokjin | Jin/Reader,"['Bartender Park Jimin (BTS)', 'Blow Jobs', 'Boxer Jeon Jungkook', 'Cross-Posted on Tumblr', 'Dirty Talk', 'Dry Humping', 'Kim Seokjin', 'Jin is So Done', 'Kim Seokjin', 'Jin is Whipped', 'Manager Kim Namjoon', 'RM', 'Oral Sex', 'PWP', 'Platonic Female/Male Relationships', 'Smut', 'Soft Kim Seokjin', 'Jin', 'Sweet Kim Seokjin', 'Jin', 'Unprotected Sex', 'jin smokes at some point', 'medic min yoongi']","['Blow Jobs', 'Cross-Posted on Tumblr', 'Dirty Talk', 'Dry Humping', 'Oral Sex', 'Platonic Female/Male Relationships', 'Smut']","['Kim Seokjin', 'Jin is So Done', 'Kim Seokjin', 'Jin is Whipped', 'Manager Kim Namjoon', 'RM', 'PWP', 'Soft Kim Seokjin', 'Jin', 'Sweet Kim Seokjin', 'Jin', 'Unprotected Sex', 'jin smokes at some point', 'medic min yoongi']","['Kim Seokjin', 'Kim Seokjin', 'Manager Kim Namjoon', 'Soft Kim Seokjin', 'Jin', 'Sweet Kim Seokjin', 'Jin', 'Unprotected Sex']","['Bartender Park Jimin (BTS)', 'Boxer Jeon Jungkook']"
https://golemlab.eu/graph/16867312,Cooking with Jin,"Your husband, Jin, in a master in the kitchen in more ways than the typical.",2018-12-05,745,Mature,F/M,Completed,24,seokjin,Fluff | Smut,Kim Seokjin | Jin/Reader,"['Fluff', 'Smut']","['Fluff', 'Smut']",[],[],[]
https://golemlab.eu/graph/14568213,Gerberas,"Kim Seokjin coughs up pink petals one day, and decides that it is his lot in life.",2018-05-07,5473,Teen And Up Audiences,F/M,Completed,24,seokjin,Angst | Mentions of Blood | Unrequited Love | hanahaki,Kim Seokjin | Jin/Reader Series: Untimely Blooms [1],"['Angst', 'Mentions of Blood', 'Unrequited Love', 'hanahaki']","['Angst', 'Unrequited Love']","['Mentions of Blood', 'hanahaki']",[],[]
https://golemlab.eu/graph/10775109,If I Could Love Anyone in This World More Than Anything (It Would Be You),"You've loved him all this time, and the only thing he has to do is say four little words. But you know he won't.  You've known him for too long and there's no way he's changing his mind. (Never say never.)",2017-04-30,2505,Teen And Up Audiences,F/M,In-Progress,24,seokjin,Angst | Angst with a Happy Ending | Childhood Friends | Confusion | Fluff | Fluff and Angst | Heartbreak | Rated for Language Use | Unrequited Love,"Kim Seokjin | Jin/Reader, More to come Series: Bangtan Begins: My Weird au's and Stories with More Than One Part [2]","['Angst', 'Angst with a Happy Ending', 'Childhood Friends', 'Confusion', 'Fluff', 'Fluff and Angst', 'Heartbreak', 'Rated for Language Use', 'Unrequited Love']","['Angst', 'Angst with a Happy Ending', 'Childhood Friends', 'Confusion', 'Fluff', 'Fluff and Angst', 'Heartbreak', 'Unrequited Love']",['Rated for Language Use'],[],[]
https://golemlab.eu/graph/35764339,I Feel It In The Way,"""Seokjin-oppa can I ask you a question?"" ""Sure."" ""Is there a reason you don't like me?"" ""Why would you say that?"" Why? It's the way he seems completely uninterested in you. The way he seems annoyed by your very presence.",2021-12-17,4638,Mature,F/M,Completed,24,seokjin,BTS In The Soop Season/Series 02 | Exhibitionism | Kim Seokjin | Jin is Bad at Feelings | Light Angst | Resolved Sexual Tension | Unresolved Sexual Tension | Voyeurism,Kim Seokjin | Jin/Reader,"['BTS In The Soop Season/Series 02', 'Exhibitionism', 'Kim Seokjin', 'Jin is Bad at Feelings', 'Light Angst', 'Resolved Sexual Tension', 'Unresolved Sexual Tension', 'Voyeurism']","['Exhibitionism', 'Light Angst', 'Resolved Sexual Tension', 'Unresolved Sexual Tension', 'Voyeurism']","['BTS In The Soop Season/Series 02', 'Kim Seokjin', 'Jin is Bad at Feelings']",['Kim Seokjin'],[]
https://golemlab.eu/graph/36266560,Not Like The Movies,"Five years is a long time to hold a grudge, but YN has vowed that she will never forgive Kim Seokjin for what he did. But when he unexpectedly returns to her life, YN begins to realise that maybe not everything is as simple as it seems.",2022-01-07,9421,Teen And Up Audiences,F/M,In-Progress,24,seokjin,Angst | Fake texts | Fluff | Friends to Lovers | Romance | Social Media | Social Media AU | Strangers to Lovers | fake texts au,Kim Seokjin | Jin/Reader,"['Angst', 'Fake texts', 'Fluff', 'Friends to Lovers', 'Romance', 'Social Media', 'Social Media AU', 'Strangers to Lovers', 'fake texts au']","['Angst', 'Fluff', 'Friends to Lovers', 'Romance', 'Social Media', 'Strangers to Lovers']","['Fake texts', 'Social Media AU', 'fake texts au']",['Social Media AU'],[]
https://golemlab.eu/graph/26329720,Don't Leave Me | Kim Seokjin x reader,"Loose-lips from a close friend causes tension between you and your fiancé Seokjin, who thinks you don't really love him. Will you be able to convince him that you love him more than life itself?",2020-09-06,6010,General Audiences,F/M,Completed,24,seokjin,Angst | Apologies | Communication | Fluff | Forgiving | Misunderstandings | Secrets | Short Violent Scene | brief face punching | ex-boyfriend wants you back,Kim Seokjin | Jin/Reader,"['Angst', 'Apologies', 'Communication', 'Fluff', 'Forgiving', 'Misunderstandings', 'Secrets', 'Short Violent Scene', 'brief face punching', 'ex-boyfriend wants you back']","['Angst', 'Apologies', 'Communication', 'Fluff', 'Misunderstandings', 'Secrets']","['Forgiving', 'Short Violent Scene', 'brief face punching', 'ex-boyfriend wants you back']","['Forgiving', 'Short Violent Scene']",[]
